Time,Left Found,Left Calibrated,Left Pupil Diameter (mm),Left Pupil Pos X,Left Pupil Pos Y,Left Glint1 Pos X,Left Glint1 Pos Y,Left Glint2 Pos X,Left Glint2 Pos Y,Left Gaze Point X,Left Gaze Point Y,Right Found,Right Calibrated,Right Pupil Diameter (mm),Right Pupil Pos X,Right Pupil Pos Y,Right Glint1 Pos X,Right Glint1 Pos Y,Right Glint2 Pos X,Right Glint2 Pos Y,Right Gaze Point X,Right Gaze Point Y
4286124.823,false,true,2.272,254.018,340.250,245.900,343.698,262.610,343.977,1132,398,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286158.270,false,true,2.272,254.018,340.250,245.900,343.698,262.610,343.977,1132,398,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286191.611,true,true,6.896,254.488,352.125,246.309,343.128,262.978,343.255,1132,398,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286225.096,true,true,2.143,254.524,338.938,246.366,343.115,263.030,343.314,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286258.282,false,true,2.143,254.524,338.938,246.366,343.115,263.030,343.314,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286291.843,false,true,2.143,254.524,338.938,246.366,343.115,263.030,343.314,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286324.865,false,true,2.143,254.524,338.938,246.366,343.115,263.030,343.314,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286358.282,false,true,2.143,254.524,338.938,246.366,343.115,263.030,343.314,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286391.780,false,true,2.143,254.524,338.938,246.366,343.115,263.030,343.314,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286424.897,true,true,4.850,254.819,344.813,246.405,343.426,263.047,343.446,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286458.266,false,true,4.850,254.819,344.813,246.405,343.426,263.047,343.446,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286491.667,false,true,4.850,254.819,344.813,246.405,343.426,263.047,343.446,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286524.810,false,true,4.850,254.819,344.813,246.405,343.426,263.047,343.446,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286558.261,false,true,4.850,254.819,344.813,246.405,343.426,263.047,343.446,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286591.820,false,true,4.850,254.819,344.813,246.405,343.426,263.047,343.446,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286624.928,false,true,4.850,254.819,344.813,246.405,343.426,263.047,343.446,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286658.291,true,true,2.159,260.595,349.990,248.760,347.333,265.398,347.102,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286691.873,false,true,2.159,260.595,349.990,248.760,347.333,265.398,347.102,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286724.943,true,true,2.143,259.583,349.750,248.141,346.775,264.700,347.025,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286758.459,true,true,2.111,259.210,349.583,247.756,346.753,264.360,347.012,1132,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286791.650,true,true,2.417,259.050,349.259,247.486,346.725,263.946,347.050,1130,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286824.890,false,true,2.417,259.050,349.259,247.486,346.725,263.946,347.050,1130,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286858.466,true,true,3.045,262.803,351.465,248.213,348.209,264.755,348.247,1130,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286891.831,true,true,2.304,262.916,352.037,247.951,348.439,264.785,348.617,1130,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286925.068,true,true,3.287,262.156,352.107,247.147,348.195,263.895,348.315,1130,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286958.429,true,true,2.304,261.231,352.188,246.492,348.002,263.050,348.269,1127,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286991.720,true,true,2.868,260.699,351.137,245.776,347.907,262.391,348.036,1124,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287025.069,true,true,2.981,259.871,350.352,244.989,347.773,261.642,348.012,1122,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287058.317,false,true,2.981,259.871,350.352,244.989,347.773,261.642,348.012,1122,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287091.546,true,true,2.933,258.201,351.477,243.144,347.524,259.949,347.746,1122,396,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287125.071,true,true,2.498,257.369,351.675,242.478,347.569,259.060,347.763,1120,424,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287158.453,true,true,3.239,256.633,350.935,241.661,347.929,258.325,348.029,1102,431,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287191.822,true,true,4.286,255.791,351.629,240.820,348.132,257.469,348.059,1086,631,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287224.868,true,true,2.917,255.094,351.167,240.057,348.228,256.817,348.190,1023,669,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287258.267,true,true,3.094,254.525,350.753,239.499,348.577,256.032,348.689,745,669,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287291.590,true,true,2.353,254.018,352.840,239.040,348.721,255.775,348.875,741,684,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287324.877,false,true,2.353,254.018,352.840,239.040,348.721,255.775,348.875,741,684,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287358.435,true,true,2.385,253.268,353.448,238.395,348.936,255.050,348.979,726,689,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287391.632,true,true,2.401,253.084,352.679,238.147,349.063,254.807,349.078,707,695,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287424.867,false,true,2.401,253.084,352.679,238.147,349.063,254.807,349.078,707,695,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287458.426,true,true,4.189,252.990,353.035,237.985,349.081,254.720,349.055,411,758,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287491.805,true,true,2.965,252.875,352.625,237.771,349.126,254.494,349.042,398,760,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287524.836,true,true,2.739,252.494,353.168,237.508,349.207,254.097,349.317,397,784,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287558.248,true,true,2.353,252.316,354.427,237.367,349.462,254.002,349.578,391,788,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287591.539,true,true,2.320,252.560,354.283,237.472,349.890,254.109,349.876,388,810,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287624.878,true,true,2.626,254.005,355.454,237.997,350.507,254.671,350.605,386,819,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287658.330,false,true,2.626,254.005,355.454,237.997,350.507,254.671,350.605,386,819,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287691.846,true,true,2.514,253.956,354.810,237.853,351.010,254.521,351.221,384,819,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287725.048,true,true,2.771,253.660,355.397,237.519,350.651,254.114,350.817,384,824,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287758.251,false,true,2.771,253.660,355.397,237.519,350.651,254.114,350.817,384,824,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
